"","Center.of.Mass.X...m.","Center.of.Mass.Y...m.","Area...m2.","Perimeter...m.","Circularity","PanEV","EpCAM","MET","SDC1","EGFR","ADAM10","CTSH","PDL1","HER2","image","celltype"
"2818",16.72902298,29.79415894,11.5,13.89949494,0.748013895,14275.83301,540.333313,5555.555664,3820.666748,2818.611084,6608.277832,3131.5,3516.444336,2486.944336,2,"KP"
"2819",1.262583375,30.03858376,5.5,10.24264069,0.658792548,16377,1468.272705,3373.54541,4489.09082,1951.090942,7829.36377,2881.90918,3806.727295,4060.272705,2,"KP"
"2820",23.87100029,30.1821003,9,11.65685425,0.832318678,15679.2002,1304.533325,3143.399902,4971.133301,1715.93335,4194.799805,2188.466553,3183.866699,2322.93335,2,"KP"
"2821",58.92812347,48.47774887,13,13.65685425,0.875894637,18908.55078,1473.949951,6745.100098,3732,1999.599976,10779.25,2389.649902,2603.25,2812.050049,2,"KP"
"2822",81.23614502,32.22117996,13,15.65685425,0.666414133,21797.14258,1253,3902.238037,3401.523926,1548.761963,7248.476074,1946.238037,2114.571533,2636.333252,2,"KP"
"2823",48.32787323,32.5909996,13,14.48528137,0.778573011,16184.90039,1439.550049,5327.299805,3563.199951,2674.949951,10035.4502,2716.399902,3340.800049,2578.149902,2,"KP"
"2824",76.21435547,32.79343033,17,16.48528137,0.786078752,32643.80078,3356.47998,5424.240234,4951.959961,4431.759766,7076.080078,5385.47998,5639.600098,7473.279785,2,"KP"
"2825",34.87091827,34.94358444,5.5,10.24264069,0.658792548,13456.36328,966.7272949,4992.54541,4862.90918,2453.272705,7627.727051,1928.090942,2964,1960.181763,2,"KP"
"2826",63.39984894,35.85554886,14.5,16.24264069,0.690660458,21657.82617,1281.521729,4549.652344,3689.043457,2512.3479,6562.608887,2587.3479,3922.695557,2884.826172,2,"KP"
"2827",1.438799977,35.90459824,7,11.65685425,0.647358972,15183.92285,1355.615356,7269.692383,5629.769043,1728.846191,10396.07715,2142.384521,4143.922852,3935.846191,2,"KP"
"2828",18.89787483,36.05175018,13,13.65685425,0.875894637,21442.90039,1559.800049,5839.149902,4227.950195,1320.300049,9172,2858.850098,3278.399902,2496.550049,2,"KP"
"2829",45.63012314,36.13349915,10,12.82842712,0.763594939,15670.5293,1016.705872,6292.588379,5166.293945,2197.176514,9217.117188,2533.705811,3109.941162,2417.588135,2,"KP"
"2830",81.09600067,36.18254852,7,11.65685425,0.647358972,22843.76953,1734.769287,7636.692383,11415.61523,2153.538574,7345.230957,3604.307617,4645.307617,3624.538574,2,"KP"
"2831",62.03462601,36.70574951,13,13.65685425,0.875894637,19597.15039,1053.650024,5399.299805,4780.850098,2065.850098,7607.850098,2777.100098,3072.350098,2870,2,"KP"
"2832",40.53165054,37.39244843,7,10.82842712,0.750200152,14754,1003.615356,4450.230957,9470.538086,2713.692383,6382.846191,2995.461426,3336.307617,3660.384521,2,"KP"
"2833",26.07825089,37.67312622,11,13.65685425,0.741141616,13743.5,2154.888916,7330.5,3438.722168,2532.444336,11146.88867,3122.055664,3306.555664,2009.833374,2,"KP"
"2834",55.18125153,37.91564941,9,11.65685425,0.832318678,18473,1223.333374,7617.066895,4641.866699,1357.400024,11503.7998,2699.800049,2395.466553,2435.733398,2,"KP"
"2835",77.90775299,0.618964314,3.5,8.242640687,0.647358972,16703.625,893.625,3268,6696,2538.25,8503.25,2739,2602.5,3196.75,2,"KP"
"2836",64.19419098,1.553249955,5,9.656854249,0.673765106,14627.90039,993.5999756,4325.5,3045.800049,2220.699951,5345.600098,2208.399902,6973.899902,5442.5,2,"KP"
"2837",6.785250187,1.880249977,1,6.828427125,0.269506042,18100.19922,2508,7886.600098,2336,2452.800049,6544.200195,4223.200195,4131.799805,3178.800049,2,"KP"
"2838",79.72441864,4.532583237,3,10.82842712,0.321514351,14929.66699,825.111084,3871.111084,3605.888916,1629.555542,3537.111084,2616,3811.555664,2288.111084,2,"KP"
"2839",39.76553726,4.776535511,5.5,9.071067812,0.839954433,16504,1495.900024,3912.199951,4505.200195,2384.800049,10400,2387.399902,3566.5,2358,2,"KP"
"2840",48.23249817,5.477250099,2,6,0.698131701,14575,1507,12318.33301,9180.5,1678.666626,5669.333496,1961.833374,2574.5,2423.833252,2,"KP"
"2841",59.98406219,7.561874866,4,8.828427125,0.644916046,19098.33398,1201.444458,1941.222168,3745.777832,2295.333252,5158.666504,2419.888916,2953.333252,2710.777832,2,"KP"
"2842",42.71891785,8.420249939,6.5,11.07106781,0.666414133,14258.83301,1655,2766,2030.083374,2583.916748,7112.333496,2404.583252,2638.166748,1747.916626,2,"KP"
"2843",28.35090065,9.074250221,6,10.82842712,0.643028702,16071.66699,1019.166687,4964.25,3260.5,1923.25,8879.083008,2286.416748,2032.416626,3308.833252,2,"KP"
"2844",40.99762344,9.258187294,3,9.656854249,0.404259063,14608.375,1123.125,4641.375,3124.375,1590.875,3355,1925.125,4339.75,4559.75,2,"KP"
"2845",2.487535715,9.54139328,4.5,8.242640687,0.832318678,14153.77734,3348.555664,7779,6213.555664,3283.333252,6820.666504,4500.222168,9000.333008,5751.555664,2,"KP"
"2846",61.46432114,10.26546383,2.5,7.414213562,0.571504547,15449,746.1428833,5474.571289,4821.285645,1294.285767,8983.857422,1934.285767,2367.428467,1697.142822,2,"KP"
"2847",69.14414978,12.37695026,1.5,5.414213562,0.643028702,16424.19922,2573.399902,3979.600098,6181.799805,2639.399902,9280.400391,2899.600098,1724.599976,2238.199951,2,"KP"
"2848",1.989249945,14.79675007,3,6.828427125,0.808518127,13311.14258,1289.714233,4002.714355,3720.714355,2299.714355,7864.143066,3100.857178,2549,1577,2,"KP"
"2849",23.78924942,14.76949978,2,6.828427125,0.539012084,15306.5,1752,3969.666748,5804.833496,2946,7014.166504,2428.833252,3261,1493.5,2,"KP"
"2850",14.93689251,15.33396435,2.5,7.414213562,0.571504547,14052.42871,1761.714233,8078.143066,3459.571533,1883.285767,12528.42871,3384.571533,4011.571533,2661.428467,2,"KP"
"2851",75.73553467,16.47846413,3.5,8.242640687,0.647358972,13785.125,1792.75,4009.625,1954.125,1868.75,5211.375,1692.875,3285.5,1761,2,"KP"
"2852",20.38845062,17.0203495,1,6.828427125,0.269506042,15665.7998,1697.400024,4610.600098,1309.800049,3310.199951,5948.399902,2571.399902,4910.799805,3685.399902,2,"KP"
"2853",11.90046406,17.59960747,2.5,7.414213562,0.571504547,14366.14258,1757.714233,6066.428711,5053.714355,1576.571411,7044.571289,1542.571411,2713.142822,2917.714355,2,"KP"
"2854",81.44343567,17.90324974,3,8.828427125,0.483687034,11116.375,689.375,2931.75,3286.25,2404,8396.5,2818.375,1463.125,3187.125,2,"KP"
"2855",12.96555042,19.01505089,2.5,6.242640687,0.806145057,14907.66699,1930.666626,4124.333496,2545.166748,3515.666748,2076.833252,2571.333252,3963.5,3235.5,2,"KP"
"2856",23.58115959,20.48952293,11.5,13.07106781,0.845834838,17435.44531,1142.611084,6713.611328,3856.888916,2433.5,6289.444336,2673.388916,2591.5,2453.833252,2,"KP"
"2857",57.79724884,21.06425095,3,6.828427125,0.808518127,15477.71387,1227.857178,4257.571289,3352,524.2857056,3898.714355,2427.857178,2653.142822,2213,2,"KP"
"2858",46.96537399,21.25499916,5,8.828427125,0.806145057,14907.7998,2005.400024,6072.299805,4945.100098,1050.099976,7956.899902,2060.5,3394.5,3380.600098,2,"KP"
"2859",55.20460892,21.85060692,3.5,7.414213562,0.800106365,13660.125,672.5,2650.375,2050.375,1665.5,6124.5,3940.375,6958.625,5448.875,2,"KP"
"2860",72.04219055,39.58743668,5,9.656854249,0.673765106,17561.59961,456.1000061,2312.399902,5125.5,2216.699951,8168,2770.300049,2689.100098,2397.699951,2,"KP"
"2861",48.1870842,49.89474869,4.5,9.414213562,0.638049372,12971.90039,1335.800049,2599.800049,3559.5,2482.600098,7113.200195,3098.399902,2049.5,2079.399902,2,"KP"
"2862",19.57094955,36.93465042,1.5,5.414213562,0.643028702,16743.40039,1953.800049,4635.200195,5922.200195,3245.399902,7222.799805,2266,3032.399902,2305.199951,2,"KP"
"2863",34.87752151,50.7370224,12.5,13.07106781,0.919385694,14266.94727,1875.210571,6052.789551,3864.631592,2646.473633,5007.684082,2865.157959,4456.947266,5314.684082,2,"KP"
"2864",47.42408371,36.83291626,7.5,11.07106781,0.768939384,16550,1387.230713,6898.384766,2859.307617,2234.692383,11085.30762,2343.692383,2596.307617,2475.307617,2,"KP"
"2865",38.6911087,51.44410706,3.5,7.414213562,0.800106365,14932.625,1768.125,4586.75,3074,3062.25,6307.5,2864.625,1956.75,2542.875,2,"KP"
"2866",68.83350372,43.92699814,2,7.656854249,0.428685801,14674.83301,1729.166626,10980.5,4274.333496,1383.166626,9693,2728.333252,3764.166748,3154.833252,2,"KP"
"2867",2.253964186,36.82253647,5.5,9.071067812,0.839954433,14428.7998,936,4493.200195,5919.100098,2603,6652.600098,2679.399902,2702.300049,2570.399902,2,"KP"
"2868",76.95010376,52.26160812,3.5,7.414213562,0.800106365,12937.125,1230.625,7398.125,5738.375,2234.5,5913,2690.375,2778.875,1941.75,2,"KP"
"2869",9.710083008,53.36458206,3.5,11.07106781,0.358838379,14242.55566,1459.111084,4761.666504,6186.444336,2640.777832,5520,1697.222168,5393.555664,3024.333252,2,"KP"
"2870",80.76899719,35.39775085,2,6,0.698131701,19197.83398,1035.333374,4447.833496,4424,3368.666748,4434.833496,1813.5,2602.166748,2639.5,2,"KP"
"2871",0.354250014,53.84600067,2,6.828427125,0.539012084,18466.16602,1935.5,4476.666504,3800.666748,2592.833252,4397.666504,2879.666748,4210.833496,4823.666504,2,"KP"
"2872",18.16017914,35.11746597,3.5,8.242640687,0.647358972,16953,895.625,5217.375,5032.625,2926.25,9761.25,1828.625,3672.375,2376.5,2,"KP"
"2873",22.20874977,54.44549942,2,6.828427125,0.539012084,14109.16699,732.166687,3596,2158.166748,2933,9279,2556.5,2636,2103.333252,2,"KP"
"2874",30.04312515,54.75206375,4,8.828427125,0.644916046,17191.22266,1200.777832,8539,5674.555664,3091.333252,13719.55566,3688.444336,10500.11133,9193.111328,2,"KP"
"2875",28.93950081,54.85425186,2,6,0.698131701,19198.16602,1174,2097.166748,4484.166504,3271.166748,6045.333496,3888.666748,3058.333252,3577.666748,2,"KP"
"2876",1.144500017,44.61506271,4,9.656854249,0.539012084,14441.88867,2107.777832,4378.555664,3067.222168,2746.666748,7057.666504,1762.111084,3173.333252,2465,2,"KP"
"2877",32.57153702,55.85860825,4.5,8.242640687,0.832318678,15639.22266,1427.888916,6678.444336,9322.555664,3533,6012.444336,2845.555664,2630,2981.555664,2,"KP"
"2878",13.79239273,57.72717667,3.5,8.242640687,0.647358972,14209.25,1003.375,5704,5243,2367.75,8207.75,3004.75,3503.625,2476.5,2,"KP"
"2879",25.40089226,57.6804657,4.5,8.242640687,0.832318678,15661.22266,715.555542,2795.777832,4790.444336,2172,7661.555664,1809.333374,3309.666748,3080.333252,2,"KP"
"2880",57.07317734,44.62382126,2,9.656854249,0.269506042,13967.14258,2278.428467,4608.285645,4253.714355,2151.857178,9247.142578,1994,3844.571533,2593.428467,2,"KP"
"2881",30.26793671,41.73337555,4,8.828427125,0.644916046,17723.44531,795.222229,3729.222168,2511.111084,2084.888916,7142.666504,4152.888672,4145.777832,8551,2,"KP"
"2882",55.53160858,34.04303741,4.5,8.242640687,0.832318678,15306.66699,844.333313,6521.222168,3860.333252,2096.444336,15449.77734,2235.888916,2775.666748,1975.888916,2,"KP"
"2883",37.34488678,34.04515839,5.5,13.07106781,0.404529705,17086.08398,792,2952.166748,2167.083252,2418.083252,2166.833252,1041.25,2916.083252,3098.583252,2,"KP"
"2884",21.84768677,45.06468582,4,8.828427125,0.644916046,18056.11133,981.444458,6111.444336,4492,2159.777832,8540.222656,3153.555664,2855.333252,3403.555664,2,"KP"
"2885",19.41562462,59.18700027,5,8.828427125,0.806145057,14109.2998,3287.699951,10244.40039,4297.600098,4593,11168.2998,4463,6593.799805,5714,2,"KP"
"2886",79.76074982,33.76274872,3,6.828427125,0.808518127,15021.57129,1292.285767,3408.285645,4519.571289,2199.571533,3831.857178,1180.142822,1961.857178,2768.285645,2,"KP"
"2887",68.66999817,45.28950119,2,6.828427125,0.539012084,16271.16699,1023.5,4742.166504,3477.5,1678.666626,10386.5,2307.166748,4643.666504,2532.333252,2,"KP"
"2888",5.559000015,45.61650085,7,9.656854249,0.943271148,15805.5,1120.083374,6105.75,3319.416748,1927.5,5118.416504,3084.083252,2522.75,2761.75,2,"KP"
"2889",39.12554932,38.56964874,1.5,5.414213562,0.643028702,14348.59961,1277.800049,6460.399902,5087.399902,1507.599976,3756.199951,3092.199951,4063.600098,2735.399902,2,"KP"
"2890",67.18215179,61.91744995,1.5,5.414213562,0.643028702,14907.59961,845.5999756,6559.600098,3964.800049,1023.400024,9366,1488.599976,4000.800049,2024,2,"KP"
"2891",60.14570618,63.2745018,26,26.14213562,0.478080561,20915.10547,1931.315796,6683.631348,5587.420898,3622.973633,7611.605469,3067,4302.736816,4740.184082,2,"KP"
"2892",8.801750183,63.32899857,2,6.828427125,0.539012084,14242.33301,865.5,4650.833496,2592.833252,1250,4112.666504,3948.333252,2515,2811,2,"KP"
"2893",54.58174896,32.1277504,3,6.828427125,0.808518127,14679.42871,1321,3273.285645,2855.285645,2835.571533,7694.285645,2134.571533,1841.285767,1354.714233,2,"KP"
"2894",13.3906498,45.82904816,1.5,5.414213562,0.643028702,15107.2002,2098.199951,7153.799805,3504.199951,3501.600098,12552.2002,2732.199951,3770.199951,2965.199951,2,"KP"
"2895",59.26874924,64.2009964,2,6.828427125,0.539012084,18034,1666.833374,6184.5,4043,4068,2780.166748,4271.5,3094.333252,1450.666626,2,"KP"
"2896",35.88824844,31.66995049,1.5,6.242640687,0.483687034,14508.40039,1278.599976,5937.600098,6533.600098,3136.399902,9785.400391,4562.200195,3035.600098,1333.400024,2,"KP"
"2897",31.27391624,42.24658203,5.5,10.24264069,0.658792548,16340.81836,1328.54541,6115.45459,7457.54541,2273.90918,12174.63672,1891.54541,2293.272705,2647,2,"KP"
"2898",54.29367828,64.87446594,2.5,7.414213562,0.571504547,14109.28613,1584.857178,5274.143066,5544.571289,1383.142822,11561.14258,2717.857178,4730,2759.428467,2,"KP"
"2899",74.06549835,39.58743668,6,9.656854249,0.808518127,17284.36328,978,5273.181641,3741.636475,3444.818115,7550.63623,1787.636353,1864.090942,2382.272705,2,"KP"
"2900",74.41294098,64.85840607,9.5,19.07106781,0.328233912,13080.31543,1595.210571,4847.947266,3993.052734,1330.263184,10091.8418,3408.684326,2621.631592,3494.368408,2,"KP"
"2901",37.79079437,46.32252121,10.5,12.24264069,0.880337002,14426.4707,1655.352905,4933.882324,6135.235352,2110.235352,5946.882324,2298.353027,3216.882324,3586.529297,2,"KP"
"2902",69.95756531,46.18875122,4,8.828427125,0.644916046,14574.77734,1706.333374,3824.222168,3493.333252,1450.444458,7935.222168,3319,2320.222168,999.444458,2,"KP"
"2903",0.797062516,31.59637451,4,9.656854249,0.539012084,18809.88867,1498.333374,6882.777832,5262.666504,1637.777832,9471,2924.333252,3344.555664,2793.555664,2,"KP"
"2904",60.46775055,67.11675262,3,6.828427125,0.808518127,14594,1235.857178,3680.428467,2811.571533,1557,2146.857178,2633.857178,2920.571533,1145.428589,2,"KP"
"2905",77.33550262,31.1467495,4,7.656854249,0.857371602,13386.125,1508.25,4342.625,5850.5,1913,7269.375,2239.75,1334.75,2106.375,2,"KP"
"2906",16.03935051,67.57454681,1.5,5.414213562,0.643028702,13311.2002,1308.199951,9830,5314.600098,2433,4524.600098,3083.800049,2224.399902,1972.800049,2,"KP"
"2907",29.4463501,69.24224854,7,11.65685425,0.647358972,20986.30859,1299.692261,3372.923096,5746.615234,2756.307617,7375.461426,3693.692383,3670.076904,4869.922852,2,"KP"
"2908",17.00399971,47.05530167,7,11.65685425,0.647358972,14339.76953,1723,3041.153809,3044.615479,1704.538452,5611.384766,3311.692383,2507.153809,3448.384521,2,"KP"
"2909",4.169250011,42.42824936,3,6.828427125,0.808518127,15477.57129,2447.571533,3140,1772,3850.571533,3889.428467,1811.142822,2398.714355,3020.142822,2,"KP"
"2910",52.92494965,70.45214844,1.5,5.414213562,0.643028702,16543.80078,1314.400024,6524.200195,4702.399902,1938,8665.799805,2954,4758.200195,3335.600098,2,"KP"
"2911",21.59367943,30.21246338,2.5,7.414213562,0.571504547,14280.14258,1148.428589,3339.285645,3201.857178,3279,8771,2545.714355,2239.142822,2563.285645,2,"KP"
"2912",65.08042908,47.63052368,11.5,13.07106781,0.845834838,14830.11133,2422.555664,3880.111084,3271.388916,2848.055664,6796.666504,4460.666504,4316.5,6267.833496,2,"KP"
"2913",51.00032043,71.50789642,2,8.828427125,0.322458023,16361.57129,1440.857178,7502.714355,6623.143066,3501.714355,12333.85742,3330.571533,2297,3999.857178,2,"KP"
"2914",28.43264961,29.38095093,1.5,5.414213562,0.643028702,15466.40039,1388.800049,4458,2167.600098,1436.800049,8320,1330.199951,2210.199951,1884.599976,2,"KP"
"2915",61.45556259,28.63293839,5,9.656854249,0.673765106,15167,3186.800049,3593.800049,3522.899902,4099.899902,3339.800049,9858.5,6383.799805,24788,2,"KP"
"2916",62.53874969,47.66025162,3,6.828427125,0.808518127,14394.42871,1027.714233,4725.571289,8319.142578,1852.857178,13111.71387,2649.142822,2797.142822,3469.571533,2,"KP"
"2917",63.76499939,27.36989975,7,11.65685425,0.647358972,18576.30859,2478.769287,5673.230957,4918.922852,4238.307617,9133.769531,5360.461426,6461.692383,5805.538574,2,"KP"
"2918",57.96075058,47.76924896,3,6.828427125,0.808518127,16133.42871,1825.428589,3696.714355,3746.142822,1862.857178,5547.714355,2561.857178,2015.857178,2574.571533,2,"KP"
"2919",31.34295082,73.59134674,1.5,5.414213562,0.643028702,18180.19922,1674.400024,6987.799805,4121.600098,1185.800049,6025.399902,1242.400024,3391,3352.800049,2,"KP"
"2920",41.31100082,73.95649719,7,13.65685425,0.471635574,20623.28516,1861.714233,6190.714355,3051.857178,1658.571411,8167.856934,1819,2043.642822,2993.142822,2,"KP"
"2921",67.44374847,47.98725128,3,8.828427125,0.483687034,13236.375,1253,4803,7099.5,2612.75,8488.125,2831.625,4229.375,4290,2,"KP"
"2922",30.26979637,74.251297,8.5,11.41421356,0.819854532,18459.59961,710.9333496,6381.200195,5245.200195,1814,5309.799805,2304.266602,2540.533447,1764.266724,2,"KP"
"2923",9.424607277,48.12739182,3.5,7.414213562,0.800106365,13710.5,1453.625,6036,4276.625,2297,9890.625,3099.25,6853.625,6365.25,2,"KP"
"2924",76.98124695,74.55599976,2,6.828427125,0.539012084,15971.83301,1499.833374,2587.166748,5406.333496,3085,9142.333008,1400.5,1717,1178.5,2,"KP"
"2925",34.44010544,75.33846283,4.5,8.242640687,0.832318678,15107.11133,2001.333374,3093.888916,4639.555664,1283.111084,3720.222168,2092.444336,2138,3269.888916,2,"KP"
"2926",55.70808411,25.09724998,5.5,10.24264069,0.658792548,13583.5459,794.1818237,5081.90918,4348.45459,2813.272705,5229.45459,2653.727295,2997.54541,3713.54541,2,"KP"
"2927",66.1684494,24.54134941,1.5,5.414213562,0.643028702,14667.7998,1565.199951,4241.200195,2940.399902,2695.800049,5618.600098,4142.799805,2642.800049,2608.199951,2,"KP"
"2928",45.69824982,24.55224991,3,6.828427125,0.808518127,14821.85742,374.4285583,5403,1550.857178,2816.571533,6231.285645,5194.285645,2176.142822,4304.571289,2,"KP"
"2929",32.38935089,76.40354919,1.5,5.414213562,0.643028702,14069.40039,315.7999878,4933,4415.600098,2375.600098,13245.59961,3055,2473.399902,2161.800049,2,"KP"
"2930",46.95953751,39.99910736,4.5,8.242640687,0.832318678,15062.66699,2535.444336,3181.111084,4276.666504,2899.777832,7456.444336,3445.888916,3203.111084,3087.777832,2,"KP"
"2931",31.08135033,23.98545074,1.5,5.414213562,0.643028702,16703.59961,957.4000244,4708.399902,5228.200195,2491.600098,5825.399902,3737.199951,7931.600098,8427.599609,2,"KP"
"2932",60.51543808,48.49818802,2,11.65685425,0.184959706,13585.75,896.25,2223.625,3237.875,2430.125,9350.75,2031.5,3117.5,3473.625,2,"KP"
"2933",32.75839233,48.68796539,2.5,7.414213562,0.571504547,14707.71387,2285.142822,5113.428711,4159,1795.857178,11032,3000.285645,2973.285645,4110.714355,2,"KP"
"2934",63.13143921,22.72649956,6,9.656854249,0.808518127,15996,1486.818237,4988.63623,5201,1443.45459,5998.45459,1766.818237,1404.090942,2536.54541,2,"KP"
"2935",7.229035854,79.77632141,2.5,7.414213562,0.571504547,15078.57129,1679.857178,3026,2324.142822,2412.571533,5002.714355,2510.571533,3479,2809.142822,2,"KP"
"2936",66.70800018,80.36025238,2,6,0.698131701,14375.5,881.333313,4509.666504,6118.5,1876.166626,10153.33301,1182.666626,1744.166626,1245,2,"KP"
"2937",65.29489136,22.15424919,2.5,8.242640687,0.462399266,12769.71387,2972.285645,3951.714355,2692.714355,2613.571533,5083.428711,2277.714355,2857.142822,2088.428467,2,"KP"
"2938",30.01133347,70.46849823,26,20.48528137,0.778573011,20472.86133,978.555542,8208.944336,7857.444336,2262.527832,11119.19434,2470.166748,2845.916748,3043.638916,2,"KP"
"2939",33.49024963,19.03684998,19.5,17.07106781,0.840858852,16396.60742,1311.357178,3939.642822,3711.25,1803.464233,7923.356934,1822.071411,2477.357178,2323.25,3,"KP"
"2940",45.04425049,54.69075012,14,13.65685425,0.943271148,15775.42871,1091.238037,2915.19043,3049.476074,2416.19043,3375.095215,3084.428467,3425.285645,2635,3,"KP"
"2941",48.81496811,45.52453232,22,19.3137085,0.741141616,16760.87109,1456.838745,7270.612793,4884.838867,2455.87085,6749.419434,2858.967773,2873.483887,2850.516113,3,"KP"
"2942",36.40055084,34.03525162,22.5,17.89949494,0.882492104,14844.80664,1703.967773,6808.225586,4865.741699,2178.09668,9033.677734,2875.741943,2882.580566,2410.67749,3,"KP"
"2943",39.95059586,44.69209671,14.5,14.24264069,0.898249181,20876.5918,1332.95459,8508.59082,8180.681641,3700.227295,5704.95459,3497.636475,6634.04541,5563.181641,3,"KP"
"2944",63.66281128,2.687531233,21,18.48528137,0.772283983,19624.26758,1304.599976,4785.633301,4142.700195,1995.366699,7853.833496,2746.866699,3841.300049,3217.699951,3,"KP"
